file	sample	format	type	num_seqs	sum_len	min_len	avg_len	max_len
MEMO140/READ/MEMO140.R2.fastq.gz	MEMO140	FASTQ	DNA	2702694	300683394	35	111.3	151
MEMO141/READ/MEMO141.R1.fastq.gz	MEMO141	FASTQ	DNA	3166218	398352784	35	125.8	151
MEMO141/READ/MEMO141.R2.fastq.gz	MEMO141	FASTQ	DNA	3166218	398274122	35	125.8	151
MEMO142/READ/MEMO142.R1.fastq.gz	MEMO142	FASTQ	DNA	2683950	338914418	35	126.3	151
MEMO142/READ/MEMO142.R2.fastq.gz	MEMO142	FASTQ	DNA	2683950	338883252	35	126.3	151
MEMO143/READ/MEMO143.R1.fastq.gz	MEMO143	FASTQ	DNA	2892350	387582035	35	134.0	151
MEMO143/READ/MEMO143.R2.fastq.gz	MEMO143	FASTQ	DNA	2892350	387452118	35	134.0	151
MEMO144/READ/MEMO144.R1.fastq.gz	MEMO144	FASTQ	DNA	2957033	319669698	35	108.1	151
MEMO144/READ/MEMO144.R2.fastq.gz	MEMO144	FASTQ	DNA	2957033	319841799	35	108.2	151
MEMO145/READ/MEMO145.R1.fastq.gz	MEMO145	FASTQ	DNA	2712107	311151982	35	114.7	151
MEMO145/READ/MEMO145.R2.fastq.gz	MEMO145	FASTQ	DNA	2712107	311280520	35	114.8	151
MEMO146/READ/MEMO146.R1.fastq.gz	MEMO146	FASTQ	DNA	2166906	245794461	35	113.4	151
MEMO146/READ/MEMO146.R2.fastq.gz	MEMO146	FASTQ	DNA	2166906	245983218	35	113.5	151
MEMO147/READ/MEMO147.R1.fastq.gz	MEMO147	FASTQ	DNA	2925387	316162733	35	108.1	151
MEMO147/READ/MEMO147.R2.fastq.gz	MEMO147	FASTQ	DNA	2925387	316424401	35	108.2	151
MEMO148/READ/MEMO148.R1.fastq.gz	MEMO148	FASTQ	DNA	2522203	266960791	35	105.8	151
MEMO148/READ/MEMO148.R2.fastq.gz	MEMO148	FASTQ	DNA	2522203	267104543	35	105.9	151
MEMO149/READ/MEMO149.R1.fastq.gz	MEMO149	FASTQ	DNA	3035231	347948615	35	114.6	151
MEMO149/READ/MEMO149.R2.fastq.gz	MEMO149	FASTQ	DNA	3035231	348051805	35	114.7	151
NEMO01/READ/NEMO01.R1.fastq.gz	NEMO01	FASTQ	DNA	1807939	220393099	35	121.9	151
NEMO01/READ/NEMO01.R2.fastq.gz	NEMO01	FASTQ	DNA	1807939	220433263	35	121.9	151
NEMO02/READ/NEMO02.R1.fastq.gz	NEMO02	FASTQ	DNA	939571	106710498	35	113.6	151
NEMO02/READ/NEMO02.R2.fastq.gz	NEMO02	FASTQ	DNA	939571	106767017	35	113.6	151
NEMO03/READ/NEMO03.R1.fastq.gz	NEMO03	FASTQ	DNA	3038089	372880564	35	122.7	151
NEMO03/READ/NEMO03.R2.fastq.gz	NEMO03	FASTQ	DNA	3038089	372959640	35	122.8	151
NEMO04/READ/NEMO04.R1.fastq.gz	NEMO04	FASTQ	DNA	1558533	189683428	35	121.7	151
NEMO04/READ/NEMO04.R2.fastq.gz	NEMO04	FASTQ	DNA	1558533	189691107	35	121.7	151
NEMO05/READ/NEMO05.R1.fastq.gz	NEMO05	FASTQ	DNA	1189319	131885526	35	110.9	151
NEMO05/READ/NEMO05.R2.fastq.gz	NEMO05	FASTQ	DNA	1189319	131945277	35	110.9	151
NEMO06/READ/NEMO06.R1.fastq.gz	NEMO06	FASTQ	DNA	2644361	318987676	35	120.6	151
NEMO06/READ/NEMO06.R2.fastq.gz	NEMO06	FASTQ	DNA	2644361	319086162	35	120.7	151
NEMO07/READ/NEMO07.R1.fastq.gz	NEMO07	FASTQ	DNA	1747868	201766134	35	115.4	151
NEMO07/READ/NEMO07.R2.fastq.gz	NEMO07	FASTQ	DNA	1747868	201958622	35	115.5	151
NEMO08/READ/NEMO08.R1.fastq.gz	NEMO08	FASTQ	DNA	3329896	394179309	35	118.4	151
NEMO08/READ/NEMO08.R2.fastq.gz	NEMO08	FASTQ	DNA	3329896	394399175	35	118.4	151
NEMO09/READ/NEMO09.R1.fastq.gz	NEMO09	FASTQ	DNA	1112482	125888667	35	113.2	151
NEMO09/READ/NEMO09.R2.fastq.gz	NEMO09	FASTQ	DNA	1112482	125978830	35	113.2	151
NEMO10/READ/NEMO10.R1.fastq.gz	NEMO10	FASTQ	DNA	1392069	168029720	35	120.7	151
NEMO10/READ/NEMO10.R2.fastq.gz	NEMO10	FASTQ	DNA	1392069	168095353	35	120.8	151
NEMO11/READ/NEMO11.R1.fastq.gz	NEMO11	FASTQ	DNA	2447336	299311395	35	122.3	151
NEMO11/READ/NEMO11.R2.fastq.gz	NEMO11	FASTQ	DNA	2447336	299298071	35	122.3	151
NEMO12/READ/NEMO12.R1.fastq.gz	NEMO12	FASTQ	DNA	1782240	197002085	35	110.5	151
NEMO12/READ/NEMO12.R2.fastq.gz	NEMO12	FASTQ	DNA	1782240	197144127	35	110.6	151
NEMO13/READ/NEMO13.R1.fastq.gz	NEMO13	FASTQ	DNA	4113416	553029228	35	134.4	151
NEMO13/READ/NEMO13.R2.fastq.gz	NEMO13	FASTQ	DNA	4113416	553025727	35	134.4	151
NEMO14/READ/NEMO14.R1.fastq.gz	NEMO14	FASTQ	DNA	3242436	419693760	35	129.4	151
NEMO14/READ/NEMO14.R2.fastq.gz	NEMO14	FASTQ	DNA	3242436	419749525	35	129.5	151
NEMO15/READ/NEMO15.R1.fastq.gz	NEMO15	FASTQ	DNA	6007864	765079535	35	127.3	151
NEMO15/READ/NEMO15.R2.fastq.gz	NEMO15	FASTQ	DNA	6007864	765060475	35	127.3	151
NEMO16/READ/NEMO16.R1.fastq.gz	NEMO16	FASTQ	DNA	5039170	649585194	35	128.9	151
NEMO16/READ/NEMO16.R2.fastq.gz	NEMO16	FASTQ	DNA	5039170	649570396	35	128.9	151
NEMO17/READ/NEMO17.R1.fastq.gz	NEMO17	FASTQ	DNA	2217326	268670653	35	121.2	151
NEMO17/READ/NEMO17.R2.fastq.gz	NEMO17	FASTQ	DNA	2217326	268678323	35	121.2	151
NEMO18/READ/NEMO18.R1.fastq.gz	NEMO18	FASTQ	DNA	2830635	364564057	35	128.8	151
NEMO18/READ/NEMO18.R2.fastq.gz	NEMO18	FASTQ	DNA	2830635	364580118	35	128.8	151
NEMO19/READ/NEMO19.R1.fastq.gz	NEMO19	FASTQ	DNA	2680561	336258406	35	125.4	151
NEMO19/READ/NEMO19.R2.fastq.gz	NEMO19	FASTQ	DNA	2680561	336315002	35	125.5	151
NEMO20/READ/NEMO20.R1.fastq.gz	NEMO20	FASTQ	DNA	3118637	396798514	35	127.2	151
NEMO20/READ/NEMO20.R2.fastq.gz	NEMO20	FASTQ	DNA	3118637	396749315	35	127.2	151
NEMO21/READ/NEMO21.R1.fastq.gz	NEMO21	FASTQ	DNA	4640225	588019809	35	126.7	151
